DATAFLOW,LAST UPDATE,freq,unit,tra_mode,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FR,2021,12.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HR,2005,25.1,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HR,2006,26.9,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HR,2007,28.5,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HR,2008,28.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HR,2009,28.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HR,2010,31.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HR,2011,28.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HR,2012,29.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HR,2013,27.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HR,2014,27.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HR,2015,27.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HR,2016,26.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HR,2017,26.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HR,2018,26.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HR,2019,29.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HR,2020,31.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HR,2021,30.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HU,2005,33.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HU,2006,33.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HU,2007,31.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HU,2008,30.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HU,2009,29.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HU,2010,34.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HU,2011,34.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HU,2012,36.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HU,2013,36.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HU,2014,36.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HU,2015,34.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HU,2016,33.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HU,2017,37.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HU,2018,31.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HU,2019,31.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HU,2020,34.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,HU,2021,30.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IE,2005,1.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IE,2006,1.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IE,2007,0.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IE,2008,0.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IE,2009,0.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IE,2010,0.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IE,2011,1.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IE,2012,1.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IE,2013,1.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IE,2014,1.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IE,2015,1.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IE,2016,0.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IE,2017,0.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IE,2018,0.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IE,2019,0.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IE,2020,0.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IE,2021,0.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IT,2005,10.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IT,2006,11.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IT,2007,12.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IT,2008,11.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IT,2009,9.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IT,2010,9.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IT,2011,11.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IT,2012,12.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IT,2013,11.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IT,2014,13.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IT,2015,13.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IT,2016,14.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IT,2017,13.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IT,2018,13.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IT,2019,11.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IT,2020,12.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,IT,2021,12.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LT,2005,73.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LT,2006,71.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LT,2007,70.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LT,2008,73.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LT,2009,70.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LT,2010,72.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LT,2011,73.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LT,2012,70.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LT,2013,66.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LT,2014,68.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LT,2015,65.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LT,2016,65.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LT,2017,66.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LT,2018,67.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LT,2019,67.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LT,2020,64.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LT,2021,62.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LU,2005,28.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LU,2006,30.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LU,2007,31.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LU,2008,23.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LU,2009,19.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LU,2010,24.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LU,2011,21.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LU,2012,16.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LU,2013,17.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LU,2014,14.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LU,2015,15.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LU,2016,12.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LU,2017,13.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LU,2018,15.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LU,2019,15.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LU,2020,14.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LU,2021,14.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LV,2005,84.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LV,2006,81.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LV,2007,80.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LV,2008,83.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LV,2009,85.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LV,2010,82.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LV,2011,84.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LV,2012,84.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LV,2013,81.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LV,2014,81.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LV,2015,79.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LV,2016,76.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LV,2017,74.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LV,2018,75.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LV,2019,73.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LV,2020,56.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,LV,2021,53.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,MT,2005,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,MT,2006,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,MT,2007,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,MT,2008,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,MT,2009,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,MT,2010,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,MT,2011,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,MT,2012,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,MT,2013,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,MT,2014,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,MT,2015,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,MT,2016,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,MT,2017,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,MT,2018,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,MT,2019,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,MT,2020,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,MT,2021,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NL,2005,49.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NL,2006,49.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NL,2007,51.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NL,2008,50.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NL,2009,47.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NL,2010,51.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NL,2011,51.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NL,2012,53.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NL,2013,51.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NL,2014,51.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NL,2015,51.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NL,2016,50.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NL,2017,50.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NL,2018,49.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NL,2019,48.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NL,2020,47.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NL,2021,48.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NO,2005,15.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NO,2006,15.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NO,2007,16.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NO,2008,15.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NO,2009,16.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NO,2010,15.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NO,2011,15.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NO,2012,14.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NO,2013,13.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NO,2014,13.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NO,2015,12.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NO,2016,13.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NO,2017,15.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NO,2018,15.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NO,2019,14.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NO,2020,15.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,NO,2021,15.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PL,2005,36.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PL,2006,37.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PL,2007,36.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PL,2008,34.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PL,2009,28.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PL,2010,29.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PL,2011,30.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PL,2012,27.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PL,2013,26.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PL,2014,26.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PL,2015,25.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PL,2016,24.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PL,2017,24.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PL,2018,26.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PL,2019,24.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PL,2020,22.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PL,2021,22.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PT,2005,9.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PT,2006,9.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PT,2007,9.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PT,2008,9.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PT,2009,9.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PT,2010,10.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PT,2011,10.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PT,2012,12.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PT,2013,12.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PT,2014,12.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PT,2015,14.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PT,2016,14.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PT,2017,14.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PT,2018,14.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PT,2019,13.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PT,2020,14.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,PT,2021,10.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,RO,2005,49.2,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,RO,2006,48.4,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,RO,2007,48.9,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,RO,2008,50.2,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,RO,2009,47.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,RO,2010,63.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,RO,2011,62.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,RO,2012,60.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,RO,2013,59.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,RO,2014,59.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,RO,2015,62.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,RO,2016,59.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,RO,2017,57.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,RO,2018,56.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,RO,2019,55.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,RO,2020,54.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,RO,2021,50.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SE,2005,32.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SE,2006,32.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SE,2007,32.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SE,2008,31.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SE,2009,33.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SE,2010,35.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SE,2011,34.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SE,2012,35.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SE,2013,33.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SE,2014,30.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SE,2015,29.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SE,2016,29.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SE,2017,30.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SE,2018,30.2,
